ID Cliente,Nombre del Cliente,ID Producto,Nombre del Producto,Cantidad,Valor,Costo,Fecha de Compra,Canal de Venta,Segmento de Mercado,Historial de Compras,Preferencias del Cliente
608,Juan Romero,1017,Reloj Inteligente,4,2411.0,2585.99,2024-11-09 10:40:45.239091,Ventas Directas,Adultos,15,Hogar
124,Andrea López,1006,Calentador,4,1245.41,816.54,2024-10-23 10:40:45.239092,En Línea,Tercera Edad,44,Viajes
382,Pedro Sosa,1009,Calentador,4,1829.5,1972.2,2024-06-20 10:40:45.239094,Aplicación Móvil,Adultos,22,Belleza
624,Luis Romero,1017,Cámara,7,4015.17,2962.63,2024-05-21 10:40:45.239095,Tienda Física,Estudiantes,44,Belleza
357,Andrea Suárez,1022,Laptop,9,2275.94,1020.87,2024-11-08 10:40:45.239097,Catálogo,Profesionales,47,Entretenimiento
212,Daniela Pérez,1021,Refrigerador,8,326.91,561.4,2023-07-23 10:40:45.239098,Aplicación Móvil,Jóvenes,5,Entretenimiento
742,Isabella Romero,1009,Televisor,7,971.13,267.91,2023-04-08 10:40:45.239100,En Línea,Estudiantes,21,Belleza
309,Ana Ramírez,1005,Router,7,1697.87,26.02,2024-10-09 10:40:45.239101,Aplicación Móvil,Hogares,45,Viajes
137,María Gómez,1007,Microondas,6,4556.89,352.25,2024-05-14 10:40:45.239102,Ventas Directas,Adultos,30,Tecnología
881,Ana Flores,1005,Lavadora,3,997.87,1700.11,2024-09-13 10:40:45.239104,Aplicación Móvil,Hogares,3,Salud
299,Isabella Pérez,1003,Calentador,1,4086.04,1148.64,2024-07-12 10:40:45.239105,Ventas Directas,Hogares,1,Hogar
724,Diego González,1005,Aire Acondicionado,6,1911.34,2361.68,2024-10-17 10:40:45.239107,Catálogo,Hogares,41,Deportes
339,Alejandra Herrera,1018,Monitor,5,2648.55,1733.07,2024-07-07 10:40:45.239108,Catálogo,Adultos,41,Salud
593,Jorge González,1026,Smartphone,8,2544.92,294.59,2023-12-23 10:40:45.239109,Catálogo,Empresas,26,Gastronomía
814,Manuel Torres,1025,Batidora,8,1505.1,1107.47,2024-04-14 10:40:45.239111,Tienda Física,Jóvenes,47,Automotriz
938,Andrea Romero,1009,Tablet,6,437.81,225.26,2023-07-28 10:40:45.239112,Teléfono,Jóvenes,29,Automotriz
599,Valentina Suárez,1015,Reloj Inteligente,9,2443.4,541.1,2024-08-01 10:40:45.239114,Teléfono,Jóvenes,42,Gastronomía
108,Fernando Gómez,1004,Parlantes,2,4885.64,2361.63,2024-05-20 10:40:45.239115,Ventas Directas,Adultos,44,Belleza
775,Juan Sosa,1012,Router,4,1591.36,1269.26,2023-04-25 10:40:45.239117,En Línea,Profesionales,23,Automotriz
574,Isabella González,1002,Consola de Videojuegos,6,4416.83,1309.39,2023-05-10 10:40:45.239118,Tienda Física,Adultos,29,Belleza
699,Isabella Flores,1009,Horno,8,4967.25,501.35,2023-03-02 10:40:45.239119,Tienda Física,Tercera Edad,10,Entretenimiento
410,Carlos Morales,1012,Secadora,8,1804.16,2630.35,2023-10-04 10:40:45.239121,Ventas Directas,Adultos,45,Gastronomía
148,Ana Díaz,1028,Parlantes,3,1516.93,2234.54,2024-07-28 10:40:45.239122,Aplicación Móvil,Tercera Edad,48,Automotriz
985,Diego Pérez,1006,Parlantes,2,4008.36,954.76,2024-11-03 10:40:45.239124,Ventas Directas,Hogares,40,Entretenimiento
298,Pedro Morales,1022,Disco Duro,8,1691.2,2572.49,2023-12-23 10:40:45.239125,En Línea,Jóvenes,13,Entretenimiento
482,Diego Gómez,1013,Batidora,6,2823.32,526.3,2023-03-21 10:40:45.239127,Tienda Física,Tercera Edad,27,Salud
355,Diego García,1025,Horno,7,121.45,447.03,2023-06-18 10:40:45.239128,Ventas Directas,Jóvenes,29,Gastronomía
238,Sofía Ramírez,1009,Disco Duro,7,2652.45,30.78,2024-08-12 10:40:45.239130,Tienda Física,Hogares,24,Hogar
595,Pedro Morales,1016,Refrigerador,5,2211.41,706.6,2023-06-30 10:40:45.239131,Catálogo,Estudiantes,21,Gastronomía
519,Jorge Suárez,1017,Memoria USB,4,2139.77,2721.58,2023-02-14 10:40:45.239133,Teléfono,Tercera Edad,33,Hogar
828,Manuel Flores,1027,Licuadora,6,995.83,510.13,2023-12-24 10:40:45.239134,Aplicación Móvil,Tercera Edad,14,Hogar
607,Pedro Reyes,1002,Auriculares,9,4227.52,1387.52,2024-06-10 10:40:45.239136,Teléfono,Tercera Edad,2,Salud
45,Andrea García,1029,Impresora,5,3911.37,434.22,2024-04-05 10:40:45.239137,Tienda Física,Empresas,26,Belleza
467,Isabella López,1004,Cafetera,8,4444.64,2920.34,2023-11-07 10:40:45.239139,Aplicación Móvil,Tercera Edad,49,Belleza
506,Manuel Rivera,1017,Cafetera,6,2517.58,1554.42,2024-02-20 10:40:45.239140,Ventas Directas,Empresas,37,Moda
673,Sofía Sosa,1027,Router,7,3706.25,2088.47,2023-08-09 10:40:45.239142,Aplicación Móvil,Hogares,26,Automotriz
516,Diego Sosa,1005,Batidora,5,1500.19,1673.33,2024-01-29 10:40:45.239144,Aplicación Móvil,Profesionales,24,Moda
762,Sofía Martínez,1025,Teclado,1,4377.49,674.57,2023-01-16 10:40:45.239145,Teléfono,Empresas,33,Moda
273,Alejandra Morales,1009,Batidora,3,3588.46,2511.03,2023-08-29 10:40:45.239147,Catálogo,Estudiantes,41,Belleza
44,Isabella Suárez,1009,Batidora,4,4960.76,2414.63,2024-02-29 10:40:45.239148,Catálogo,Tercera Edad,26,Belleza
376,Diego Sosa,1018,Calentador,6,1437.01,2866.85,2024-06-22 10:40:45.239150,En Línea,Profesionales,33,Automotriz
133,Lucía García,1001,Batidora,2,639.24,1361.43,2024-07-01 10:40:45.239151,Aplicación Móvil,Empresas,38,Gastronomía
419,Luis González,1003,Consola de Videojuegos,3,2485.28,2680.98,2024-03-24 10:40:45.239152,Teléfono,Hogares,1,Entretenimiento
934,Camila Rodríguez,1007,Cafetera,5,1247.11,252.13,2024-03-22 10:40:45.239154,Aplicación Móvil,Tercera Edad,29,Entretenimiento
872,Lucía González,1019,Refrigerador,5,2866.87,1190.21,2023-10-10 10:40:45.239155,Aplicación Móvil,Hogares,48,Tecnología
248,Carlos Díaz,1015,Memoria USB,2,3127.14,2229.03,2024-04-17 10:40:45.239157,Tienda Física,Tercera Edad,42,Entretenimiento
214,María Sánchez,1026,Parlantes,8,4547.32,2486.2,2024-09-30 10:40:45.239158,Ventas Directas,Jóvenes,6,Viajes
480,Isabella Torres,1009,Tostadora,7,701.3,1422.68,2024-08-15 10:40:45.239162,Catálogo,Adultos,44,Salud
342,Andrea Martínez,1002,Tostadora,5,1871.55,1255.17,2023-10-11 10:40:45.239163,Teléfono,Hogares,9,Deportes
569,Pedro Gómez,1029,Parlantes,3,1417.53,2301.09,2024-02-18 10:40:45.239164,Catálogo,Hogares,30,Deportes
772,Isabella Rodríguez,1016,Licuadora,2,873.24,2122.86,2023-08-18 10:40:45.239166,Ventas Directas,Empresas,3,Automotriz
600,Juan Herrera,1030,Calentador,2,4075.07,1766.76,2024-04-22 10:40:45.239167,Teléfono,Adultos,37,Automotriz
952,José Sosa,1004,Consola de Videojuegos,1,35.2,860.93,2023-09-14 10:40:45.239169,Tienda Física,Tercera Edad,37,Viajes
174,Miguel Torres,1024,Disco Duro,3,118.74,2980.21,2024-07-26 10:40:45.239170,Ventas Directas,Estudiantes,14,Belleza
734,Juan Sosa,1010,Teclado,6,3542.76,196.17,2023-11-17 10:40:45.239172,Ventas Directas,Tercera Edad,17,Tecnología
95,Alejandra Herrera,1025,Horno,8,3920.34,2514.5,2024-08-12 10:40:45.239173,Aplicación Móvil,Adultos,40,Entretenimiento
442,Ana Martínez,1009,Cafetera,6,4163.72,2330.69,2023-09-28 10:40:45.239175,Tienda Física,Hogares,11,Tecnología
649,Lucía Sánchez,1015,Disco Duro,4,3230.33,1173.32,2023-04-17 10:40:45.239176,Tienda Física,Empresas,40,Belleza
738,Jorge Vásquez,1003,Cámara,4,1126.91,1845.16,2023-08-08 10:40:45.239178,En Línea,Estudiantes,16,Belleza
314,Andrea Suárez,1012,Auriculares,8,368.32,1329.62,2023-03-11 10:40:45.239179,En Línea,Adultos,16,Entretenimiento
526,Lucía Rodríguez,1004,Laptop,4,3276.44,1397.88,2024-04-22 10:40:45.239180,Tienda Física,Adultos,28,Deportes
511,Valentina González,1023,Tostadora,8,4632.15,1225.98,2023-02-15 10:40:45.239182,Ventas Directas,Estudiantes,32,Belleza
396,Pedro Pérez,1006,Lavadora,3,1860.36,1665.95,2023-02-14 10:40:45.239183,Teléfono,Hogares,33,Hogar
604,Miguel Martínez,1015,Auriculares,7,4425.15,364.04,2024-10-14 10:40:45.239185,Aplicación Móvil,Jóvenes,2,Hogar
223,Camila Suárez,1030,Computadora,6,4820.95,2494.27,2024-03-10 10:40:45.239186,En Línea,Tercera Edad,13,Tecnología
421,Alejandra González,1009,Impresora,3,2514.29,822.32,2024-03-27 10:40:45.239188,Teléfono,Tercera Edad,46,Deportes
388,José Rodríguez,1024,Calentador,7,2691.67,1802.26,2022-12-26 10:40:45.239189,En Línea,Tercera Edad,11,Hogar
699,Alejandra Gómez,1023,Laptop,9,2079.76,556.57,2023-02-06 10:40:45.239191,Aplicación Móvil,Hogares,49,Entretenimiento
18,Diego Reyes,1006,Horno,5,4340.39,1532.1,2023-09-24 10:40:45.239192,En Línea,Tercera Edad,9,Viajes
716,Andrea Romero,1010,Parlantes,5,511.67,408.21,2024-05-03 10:40:45.239194,Teléfono,Estudiantes,33,Hogar
99,Luis Flores,1015,Licuadora,1,4013.04,2591.62,2023-01-28 10:40:45.239195,Ventas Directas,Tercera Edad,34,Gastronomía
125,Luis Gómez,1023,Cámara,2,49.01,1009.37,2024-09-25 10:40:45.239196,Teléfono,Hogares,16,Deportes
156,Lucía Rivera,1027,Cafetera,2,4874.73,98.04,2024-03-14 10:40:45.239198,En Línea,Empresas,39,Automotriz
190,José Vásquez,1011,Monitor,8,107.38,1515.51,2023-04-16 10:40:45.239199,Catálogo,Estudiantes,50,Deportes
597,Daniela Torres,1029,Smartphone,5,3820.74,73.45,2023-07-12 10:40:45.239201,Aplicación Móvil,Tercera Edad,33,Tecnología
248,Camila Reyes,1011,Tablet,4,1730.57,44.08,2022-12-27 10:40:45.239202,En Línea,Tercera Edad,48,Viajes
20,Manuel Rivera,1002,Secadora,3,1052.87,1534.66,2023-03-29 10:40:45.239204,Catálogo,Empresas,1,Hogar
953,Pedro López,1018,Teclado,6,198.42,227.72,2022-12-25 10:40:45.239205,Catálogo,Jóvenes,1,Automotriz
624,Andrea Morales,1019,Secadora,2,1063.81,1563.91,2023-11-21 10:40:45.239207,Catálogo,Jóvenes,50,Tecnología
565,Andrea Rivera,1008,Batidora,2,1112.4,2740.15,2024-05-19 10:40:45.239208,Catálogo,Estudiantes,22,Viajes
855,Daniela López,1003,Computadora,1,424.18,1509.67,2024-10-23 10:40:45.239210,Catálogo,Estudiantes,11,Tecnología
182,Fernando Ramírez,1018,Reloj Inteligente,4,3889.21,382.36,2024-06-18 10:40:45.239211,En Línea,Jóvenes,42,Belleza
222,Miguel Reyes,1021,Router,6,2488.62,2552.93,2023-08-03 10:40:45.239213,En Línea,Empresas,22,Salud
535,Alejandra Reyes,1001,Licuadora,8,1435.39,1437.86,2023-10-30 10:40:45.239214,Teléfono,Hogares,16,Automotriz
712,Alejandra Reyes,1009,Router,8,2914.21,1662.63,2024-01-21 10:40:45.239215,Aplicación Móvil,Adultos,31,Tecnología
699,Andrea Reyes,1030,Microondas,1,4015.33,292.47,2024-09-10 10:40:45.239217,Teléfono,Hogares,41,Hogar
810,Valentina García,1015,Router,7,3396.19,273.98,2024-03-06 10:40:45.239218,Ventas Directas,Estudiantes,50,Gastronomía
223,Pedro Flores,1015,Auriculares,6,4259.06,181.56,2023-05-28 10:40:45.239220,Tienda Física,Tercera Edad,11,Deportes
535,Daniela López,1021,Ratón,1,3211.22,2230.65,2024-01-26 10:40:45.239221,Teléfono,Jóvenes,41,Automotriz
997,Jorge Suárez,1011,Disco Duro,9,1562.88,1379.06,2023-03-25 10:40:45.239223,Ventas Directas,Jóvenes,10,Automotriz
47,Daniela Flores,1020,Impresora,3,1271.55,487.79,2023-02-12 10:40:45.239224,Ventas Directas,Tercera Edad,32,Tecnología
859,Jorge García,1012,Horno,1,258.16,2340.78,2022-12-25 10:40:45.239226,Catálogo,Profesionales,33,Gastronomía
907,Andrea Díaz,1014,Tostadora,7,1178.92,2108.74,2024-10-08 10:40:45.239227,Teléfono,Jóvenes,40,Automotriz
864,Fernando Díaz,1001,Secadora,6,2195.12,1951.95,2024-06-25 10:40:45.239229,Tienda Física,Tercera Edad,11,Gastronomía
50,Isabella Pérez,1024,Teclado,3,3350.43,1786.49,2023-12-28 10:40:45.239230,Catálogo,Tercera Edad,16,Gastronomía
157,Alejandra Torres,1024,Cámara,9,1119.95,2708.29,2023-11-09 10:40:45.239231,Catálogo,Tercera Edad,5,Deportes
220,Miguel Sánchez,1022,Router,9,3690.68,375.64,2024-05-08 10:40:45.239233,En Línea,Estudiantes,31,Deportes
392,José López,1001,Laptop,5,532.29,1335.86,2023-12-31 10:40:45.239234,Aplicación Móvil,Profesionales,13,Salud
564,Isabella Díaz,1023,Cámara,1,3591.21,580.25,2024-10-04 10:40:45.239236,Aplicación Móvil,Adultos,29,Viajes
97,Alejandra García,1019,Reloj Inteligente,3,3110.07,2657.81,2023-03-02 10:40:45.239237,Tienda Física,Adultos,15,Tecnología
295,Daniela López,1008,Computadora,8,1560.38,244.51,2024-04-28 10:40:45.239238,Teléfono,Empresas,9,Automotriz
153,Fernando Morales,1017,Cafetera,3,1003.58,2950.29,2023-05-15 10:40:45.239240,Tienda Física,Profesionales,44,Gastronomía
981,Carlos García,1009,Smartphone,9,1321.83,2214.89,2023-02-26 10:40:45.239241,Aplicación Móvil,Tercera Edad,36,Entretenimiento
580,Juan Pérez,1030,Memoria USB,3,799.61,1204.36,2023-09-04 10:40:45.239243,Ventas Directas,Jóvenes,22,Tecnología
102,Camila González,1020,Memoria USB,3,261.09,175.85,2023-02-08 10:40:45.239244,Ventas Directas,Profesionales,16,Belleza
819,Carlos Gómez,1014,Plancha,3,4746.38,2447.94,2023-10-06 10:40:45.239246,Ventas Directas,Estudiantes,23,Gastronomía
614,Jorge Díaz,1004,Parlantes,3,3282.21,1975.93,2024-08-31 10:40:45.239247,Ventas Directas,Tercera Edad,2,Automotriz
350,Jorge Rivera,1013,Teclado,7,2089.3,2971.8,2023-02-28 10:40:45.239249,Teléfono,Jóvenes,8,Entretenimiento
597,María Torres,1001,Secadora,6,4798.57,2609.77,2024-03-21 10:40:45.239250,Aplicación Móvil,Profesionales,32,Tecnología
567,Valentina Gómez,1024,Batidora,6,763.91,461.19,2023-09-27 10:40:45.239252,Tienda Física,Adultos,47,Moda
771,José Suárez,1027,Tostadora,8,386.15,2872.03,2023-07-02 10:40:45.239253,En Línea,Hogares,35,Gastronomía
152,Lucía López,1002,Lavadora,9,1178.98,1342.76,2024-09-22 10:40:45.239255,Catálogo,Adultos,37,Viajes
72,Ana Pérez,1025,Laptop,2,1063.09,1536.15,2023-03-24 10:40:45.239256,Aplicación Móvil,Jóvenes,17,Viajes
135,Valentina González,1002,Plancha,2,189.81,871.34,2024-08-16 10:40:45.239257,Ventas Directas,Hogares,42,Deportes
552,Diego Morales,1027,Cafetera,3,3076.91,1892.26,2024-03-14 10:40:45.239259,Tienda Física,Jóvenes,30,Moda
345,Carlos García,1025,Microondas,7,3626.72,1556.42,2023-06-11 10:40:45.239260,Ventas Directas,Jóvenes,46,Deportes
762,Luis García,1027,Plancha,5,987.85,2987.83,2023-07-23 10:40:45.239262,Ventas Directas,Jóvenes,26,Automotriz
558,Juan García,1004,Impresora,1,2336.92,454.27,2024-08-20 10:40:45.239263,Tienda Física,Empresas,49,Belleza
560,Diego Martínez,1030,Disco Duro,4,4274.14,845.85,2023-11-05 10:40:45.239265,Catálogo,Adultos,22,Salud
539,Fernando Herrera,1003,Refrigerador,3,4550.64,512.22,2023-04-04 10:40:45.239266,Teléfono,Estudiantes,50,Hogar
471,Ana Ramírez,1005,Smartphone,6,2940.21,736.92,2024-02-05 10:40:45.239268,Aplicación Móvil,Empresas,33,Belleza
224,Diego Rodríguez,1008,Cámara,4,3492.8,181.05,2023-09-03 10:40:45.239269,Tienda Física,Jóvenes,28,Salud
620,José Díaz,1016,Licuadora,4,3555.85,1394.99,2023-12-03 10:40:45.239271,En Línea,Tercera Edad,32,Deportes
746,José Sánchez,1001,Cámara,5,2664.4,2001.49,2024-06-23 10:40:45.239272,Aplicación Móvil,Profesionales,32,Automotriz
281,Camila García,1007,Teclado,5,3836.21,748.51,2023-09-16 10:40:45.239274,Tienda Física,Hogares,23,Deportes
605,Luis Pérez,1011,Aire Acondicionado,5,2003.5,1759.38,2024-04-12 10:40:45.239275,Catálogo,Jóvenes,30,Gastronomía
674,Andrea Ramírez,1029,Lavadora,8,2820.99,2111.61,2023-03-08 10:40:45.239276,Aplicación Móvil,Adultos,17,Entretenimiento
126,Sofía Rivera,1006,Ventilador,3,2639.12,2887.88,2023-10-13 10:40:45.239278,Catálogo,Hogares,35,Moda
185,Diego Díaz,1006,Ratón,4,3149.44,544.81,2023-04-30 10:40:45.239279,Catálogo,Jóvenes,28,Entretenimiento
243,Juan Rodríguez,1024,Auriculares,2,3476.48,1287.15,2024-06-23 10:40:45.239281,Ventas Directas,Adultos,48,Automotriz
435,Luis Reyes,1011,Ratón,8,1441.77,509.26,2023-11-17 10:40:45.239282,Aplicación Móvil,Empresas,10,Gastronomía
388,Sofía Torres,1023,Smartphone,9,2933.61,2573.37,2024-02-18 10:40:45.239284,Aplicación Móvil,Profesionales,1,Automotriz
256,Carlos Pérez,1006,Cámara,3,1058.07,1672.42,2023-07-11 10:40:45.239285,Aplicación Móvil,Tercera Edad,16,Automotriz
365,María Rodríguez,1001,Auriculares,9,3065.42,1956.19,2023-06-26 10:40:45.239289,Catálogo,Estudiantes,6,Automotriz
621,Juan Sosa,1008,Refrigerador,3,4404.14,1427.53,2024-09-27 10:40:45.239290,Ventas Directas,Tercera Edad,48,Tecnología
322,Fernando López,1028,Cámara,1,2483.59,1378.27,2024-09-03 10:40:45.239292,Tienda Física,Tercera Edad,40,Automotriz
684,Valentina Romero,1029,Router,1,4421.49,2712.52,2024-06-12 10:40:45.239293,Teléfono,Empresas,36,Viajes
694,María Díaz,1020,Ratón,6,2837.9,2036.56,2023-10-24 10:40:45.239295,Aplicación Móvil,Tercera Edad,34,Entretenimiento
667,Carlos Sánchez,1023,Ratón,9,524.14,1776.51,2023-10-07 10:40:45.239296,Aplicación Móvil,Jóvenes,45,Hogar
401,Miguel Flores,1016,Disco Duro,7,4311.81,2266.95,2024-05-28 10:40:45.239298,En Línea,Estudiantes,40,Automotriz
367,Alejandra Reyes,1023,Teclado,1,1872.12,2614.56,2024-08-19 10:40:45.239299,Aplicación Móvil,Profesionales,36,Salud
754,Fernando Torres,1012,Computadora,7,382.64,631.03,2022-12-13 10:40:45.239301,Catálogo,Adultos,31,Entretenimiento
979,Manuel Rivera,1025,Tablet,7,3766.74,2039.48,2024-07-22 10:40:45.239302,Tienda Física,Hogares,35,Hogar
531,Isabella López,1026,Smartphone,9,293.31,1413.61,2024-05-30 10:40:45.239303,Teléfono,Jóvenes,21,Salud
222,María Díaz,1014,Televisor,3,112.14,1331.78,2023-07-22 10:40:45.239305,En Línea,Estudiantes,7,Belleza
207,Carlos Martínez,1004,Microondas,4,3123.73,748.86,2023-09-23 10:40:45.239306,Teléfono,Estudiantes,24,Moda
235,Miguel Flores,1001,Microondas,7,599.42,1070.04,2022-12-08 10:40:45.239308,Teléfono,Jóvenes,38,Deportes
35,Lucía Romero,1024,Microondas,5,3472.09,1067.19,2023-08-30 10:40:45.239310,En Línea,Profesionales,39,Entretenimiento
89,Alejandra García,1028,Ventilador,4,861.31,2156.1,2024-08-19 10:40:45.239311,Teléfono,Adultos,8,Viajes
119,Carlos Reyes,1006,Cafetera,6,1121.7,2542.33,2023-09-18 10:40:45.239313,En Línea,Adultos,16,Moda
156,Diego Herrera,1001,Ventilador,9,3685.15,1838.45,2023-05-02 10:40:45.239314,Catálogo,Tercera Edad,26,Hogar
828,Manuel Torres,1012,Consola de Videojuegos,1,677.6,2347.44,2023-11-27 10:40:45.239315,Teléfono,Estudiantes,27,Viajes
190,Diego Morales,1015,Laptop,5,4186.38,595.35,2023-01-02 10:40:45.239317,En Línea,Empresas,26,Moda
488,Valentina Sosa,1014,Impresora,7,4433.34,2175.25,2023-01-27 10:40:45.239318,Tienda Física,Hogares,32,Salud
867,Diego Martínez,1011,Monitor,2,4728.84,26.08,2023-01-10 10:40:45.239320,Tienda Física,Adultos,14,Viajes
629,Pedro Morales,1021,Smartphone,1,3070.93,881.85,2023-01-20 10:40:45.239321,En Línea,Jóvenes,24,Viajes
897,Diego Sosa,1017,Monitor,6,418.72,1291.98,2023-12-15 10:40:45.239323,Catálogo,Jóvenes,28,Automotriz
65,Luis González,1004,Lavadora,3,2145.46,996.5,2024-06-25 10:40:45.239324,Catálogo,Adultos,23,Moda
976,Andrea García,1026,Consola de Videojuegos,3,3523.78,2647.66,2023-05-04 10:40:45.239326,Ventas Directas,Profesionales,31,Hogar
995,Isabella Suárez,1003,Secadora,7,4922.96,2978.08,2023-10-24 10:40:45.239327,Aplicación Móvil,Estudiantes,18,Tecnología
803,Ana Sosa,1027,Auriculares,9,3703.94,280.35,2024-10-23 10:40:45.239329,Ventas Directas,Jóvenes,7,Automotriz
236,Andrea Ramírez,1009,Horno,8,3942.72,2124.78,2024-08-23 10:40:45.239330,Catálogo,Estudiantes,37,Tecnología
185,Isabella Vásquez,1028,Consola de Videojuegos,4,1260.66,459.3,2023-05-29 10:40:45.239331,Tienda Física,Empresas,12,Hogar
871,Lucía Flores,1016,Secadora,5,145.08,1836.18,2023-07-16 10:40:45.239333,Ventas Directas,Adultos,13,Automotriz
200,Luis Pérez,1022,Laptop,9,616.75,1824.05,2023-06-23 10:40:45.239334,Tienda Física,Jóvenes,14,Hogar
176,Luis Sosa,1008,Plancha,8,4418.73,252.72,2023-12-22 10:40:45.239336,Ventas Directas,Tercera Edad,7,Automotriz
900,José González,1030,Reloj Inteligente,6,3666.05,2251.15,2023-08-07 10:40:45.239337,Tienda Física,Profesionales,28,Salud
729,José Sosa,1006,Tostadora,2,3077.17,304.19,2023-10-23 10:40:45.239339,Tienda Física,Jóvenes,48,Tecnología
255,Juan Martínez,1004,Horno,3,4899.13,190.8,2023-08-26 10:40:45.239340,En Línea,Profesionales,38,Tecnología
571,Alejandra Sosa,1003,Computadora,3,1223.15,2817.38,2023-12-23 10:40:45.239342,Aplicación Móvil,Hogares,24,Gastronomía
948,Miguel Ramírez,1030,Tostadora,4,2015.34,2475.51,2023-05-04 10:40:45.239343,Ventas Directas,Hogares,47,Tecnología
738,Ana Rodríguez,1029,Auriculares,1,162.7,116.09,2023-05-31 10:40:45.239345,Tienda Física,Estudiantes,10,Hogar
34,Fernando Rivera,1011,Teclado,2,955.79,40.85,2024-11-02 10:40:45.239346,Teléfono,Jóvenes,5,Automotriz
692,Sofía Ramírez,1004,Ratón,4,3876.58,965.82,2024-10-21 10:40:45.239347,En Línea,Jóvenes,1,Tecnología
734,Luis Suárez,1011,Licuadora,2,2098.8,35.46,2023-08-21 10:40:45.239349,Aplicación Móvil,Profesionales,6,Tecnología
733,Daniela Vásquez,1027,Plancha,4,2222.24,121.22,2023-03-10 10:40:45.239350,Ventas Directas,Estudiantes,35,Automotriz
125,José Sosa,1016,Tostadora,1,2125.49,981.34,2024-07-03 10:40:45.239352,En Línea,Profesionales,36,Moda
463,Valentina Sosa,1019,Impresora,7,681.97,1980.86,2023-02-22 10:40:45.239353,Ventas Directas,Jóvenes,38,Belleza
525,Sofía Vásquez,1021,Cámara,4,1683.3,2224.46,2023-12-10 10:40:45.239355,En Línea,Adultos,25,Entretenimiento
418,Fernando López,1007,Microondas,7,2980.67,342.33,2023-07-02 10:40:45.239356,En Línea,Tercera Edad,19,Entretenimiento
19,Miguel Flores,1007,Batidora,3,364.27,551.01,2023-05-17 10:40:45.239358,En Línea,Empresas,20,Tecnología
844,Lucía Suárez,1006,Router,6,4797.82,2572.8,2023-09-11 10:40:45.239359,Teléfono,Profesionales,24,Deportes
385,Jorge García,1019,Consola de Videojuegos,1,940.96,2004.98,2023-10-24 10:40:45.239361,Ventas Directas,Jóvenes,7,Hogar
413,Diego Romero,1017,Tostadora,4,2948.05,546.47,2023-11-07 10:40:45.239362,Aplicación Móvil,Profesionales,32,Gastronomía
991,Jorge Flores,1006,Lavadora,3,1345.71,916.13,2024-03-23 10:40:45.239363,Catálogo,Empresas,32,Entretenimiento
480,Fernando Ramírez,1005,Lavadora,9,4470.7,429.04,2023-04-27 10:40:45.239365,Catálogo,Estudiantes,41,Entretenimiento
837,Miguel Reyes,1004,Smartphone,2,426.95,929.62,2023-10-07 10:40:45.239366,En Línea,Jóvenes,24,Entretenimiento
55,Ana Díaz,1009,Plancha,3,151.46,1659.15,2024-07-17 10:40:45.239368,En Línea,Hogares,25,Viajes
887,Lucía Torres,1017,Parlantes,8,4760.79,298.86,2023-09-17 10:40:45.239369,Catálogo,Profesionales,13,Salud
362,Miguel Sánchez,1022,Plancha,6,4813.92,1729.19,2023-05-15 10:40:45.239371,Tienda Física,Profesionales,30,Gastronomía
344,Isabella Herrera,1008,Tostadora,1,254.23,2446.5,2024-10-11 10:40:45.239372,Catálogo,Hogares,27,Belleza
309,Daniela Flores,1011,Computadora,2,4244.17,686.22,2024-09-08 10:40:45.239374,Catálogo,Tercera Edad,47,Tecnología
457,Camila López,1011,Auriculares,4,4797.8,330.03,2024-01-28 10:40:45.239375,En Línea,Tercera Edad,8,Hogar
101,Manuel González,1026,Smartphone,6,3090.52,1179.99,2024-03-05 10:40:45.239377,Teléfono,Adultos,7,Entretenimiento
361,Valentina Vásquez,1012,Laptop,8,3927.26,897.61,2024-01-16 10:40:45.239378,Teléfono,Jóvenes,29,Viajes
360,Carlos Martínez,1028,Calentador,5,3744.8,1073.47,2023-09-03 10:40:45.239380,Ventas Directas,Tercera Edad,29,Deportes
725,Andrea Rodríguez,1014,Parlantes,5,1874.41,2312.15,2024-09-06 10:40:45.239381,Catálogo,Estudiantes,30,Automotriz
664,Juan Pérez,1005,Teclado,5,922.46,1573.5,2024-03-08 10:40:45.239382,Aplicación Móvil,Adultos,39,Tecnología
144,Alejandra Pérez,1027,Disco Duro,7,3161.01,984.36,2023-10-10 10:40:45.239384,Teléfono,Hogares,11,Gastronomía
498,Fernando Gómez,1022,Cafetera,7,2407.89,2239.02,2022-12-31 10:40:45.239385,Ventas Directas,Estudiantes,27,Hogar
918,Valentina Flores,1023,Consola de Videojuegos,6,3423.51,1224.79,2024-05-15 10:40:45.239387,Aplicación Móvil,Tercera Edad,11,Belleza
896,Jorge Morales,1023,Ventilador,1,2729.59,552.14,2024-11-09 10:40:45.239388,Tienda Física,Empresas,7,Entretenimiento
142,Manuel Flores,1022,Secadora,7,1538.4,106.76,2023-09-09 10:40:45.239390,Ventas Directas,Empresas,43,Salud
22,Daniela Morales,1029,Cámara,4,3207.3,570.43,2023-10-14 10:40:45.239391,Catálogo,Estudiantes,44,Automotriz
803,Jorge Rivera,1025,Horno,6,408.45,889.82,2024-09-13 10:40:45.239393,Aplicación Móvil,Tercera Edad,41,Automotriz
372,Andrea Sosa,1002,Aire Acondicionado,2,3789.2,1164.45,2023-08-04 10:40:45.239394,Catálogo,Profesionales,17,Viajes
